tx_id,timestamp,amount,region,wallet_type
C0009536,2025-11-09 05:03:00.882157,3428.33,South,retail
C0009537,2025-11-09 05:09:00.882157,1909.89,Central,merchant
C0009538,2025-11-09 05:16:00.882157,1769.74,West,govt
C0009539,2025-11-09 05:22:00.882157,2518.04,North,retail
C0009540,2025-11-09 05:29:00.882157,3271.17,North,p2p
C0009541,2025-11-09 05:35:00.882157,3145.17,North,retail
C0009542,2025-11-09 05:42:00.882157,1696.12,North,p2p
C0009543,2025-11-09 05:48:00.882157,1436.94,West,govt
C0009544,2025-11-09 05:55:00.882157,3360.38,North,retail
C0009545,2025-11-09 06:01:00.882157,1214.76,North,merchant
C0009546,2025-11-09 06:08:00.882157,3780.93,East,retail
C0009547,2025-11-09 06:14:00.882157,1574.54,West,merchant
C0009548,2025-11-09 06:21:00.882157,1323.62,East,retail
C0009549,2025-11-09 06:27:00.882157,1103.72,South,retail
C0009550,2025-11-09 06:34:00.882157,1167.54,South,retail
C0009551,2025-11-09 06:40:00.882157,2996.23,East,retail
C0009552,2025-11-09 06:47:00.882157,1535.44,Central,retail
C0009553,2025-11-09 06:53:00.882157,800.56,West,merchant
C0009554,2025-11-09 07:00:00.882157,1590.49,West,retail
C0009555,2025-11-09 07:06:00.882157,598.17,East,retail
C0009556,2025-11-09 07:13:00.882157,3274.69,Central,merchant
C0009557,2025-11-09 07:19:00.882157,188.59,North,retail
C0009558,2025-11-09 07:26:00.882157,1315.67,South,merchant
C0009559,2025-11-09 07:32:00.882157,1790.02,Central,retail
C0009560,2025-11-09 07:39:00.882157,3825.72,North,retail
C0009561,2025-11-09 07:45:00.882157,1071.63,East,retail
C0009562,2025-11-09 07:52:00.882157,910.51,North,retail
C0009563,2025-11-09 07:58:00.882157,2007.1,North,merchant
C0009564,2025-11-09 08:05:00.882157,2352.32,South,retail
C0009565,2025-11-09 08:11:00.882157,2334.58,North,retail
C0009566,2025-11-09 08:18:00.882157,1445.3,Central,p2p
C0009567,2025-11-09 08:24:00.882157,1387.48,West,merchant
C0009568,2025-11-09 08:31:00.882157,1871.37,Central,merchant
C0009569,2025-11-09 08:37:00.882157,2268.7,North,merchant
C0009570,2025-11-09 08:44:00.882157,9187.09,West,merchant
C0009571,2025-11-09 08:50:00.882157,3563.17,Central,merchant
C0009572,2025-11-09 08:57:00.882157,873.01,East,p2p
C0009573,2025-11-09 09:03:00.882157,1457.47,North,retail
C0009574,2025-11-09 09:10:00.882157,2925.15,South,retail
C0009575,2025-11-09 09:16:00.882157,858.78,East,retail
C0009576,2025-11-09 09:23:00.882157,4851.64,North,retail
C0009577,2025-11-09 09:29:00.882157,663.6,Central,retail
C0009578,2025-11-09 09:36:00.882157,2515.03,Central,retail
C0009579,2025-11-09 09:42:00.882157,951.95,West,merchant
C0009580,2025-11-09 09:49:00.882157,897.2,South,govt
C0009581,2025-11-09 09:55:00.882157,784.41,West,retail
C0009582,2025-11-09 10:02:00.882157,648.39,East,merchant
C0009583,2025-11-09 10:08:00.882157,1511.47,South,retail
C0009584,2025-11-09 10:15:00.882157,2309.03,East,merchant
C0009585,2025-11-09 10:21:00.882157,1666.34,Central,retail
C0009586,2025-11-09 10:28:00.882157,938.43,East,merchant
C0009587,2025-11-09 10:34:00.882157,169.58,South,merchant
C0009588,2025-11-09 10:41:00.882157,297.42,Central,retail
C0009589,2025-11-09 10:47:00.882157,749.18,South,govt
C0009590,2025-11-09 10:54:00.882157,1588.43,South,merchant
C0009591,2025-11-09 11:00:00.882157,3273.21,East,govt
C0009592,2025-11-09 11:07:00.882157,845.91,South,merchant
C0009593,2025-11-09 11:13:00.882157,481.4,South,merchant
C0009594,2025-11-09 11:20:00.882157,1415.53,South,retail
C0009595,2025-11-09 11:26:00.882157,901.69,Central,retail
C0009596,2025-11-09 11:33:00.882157,2885.45,Central,merchant
C0009597,2025-11-09 11:39:00.882157,2459.89,North,retail
C0009598,2025-11-09 11:46:00.882157,1747.64,South,retail
C0009599,2025-11-09 11:52:00.882157,1709.47,West,retail
C0009600,2025-11-09 11:59:00.882157,3766.32,Central,retail
C0009601,2025-11-09 12:05:00.882157,2624.82,East,govt
C0009602,2025-11-09 12:12:00.882157,1109.1,East,retail
C0009603,2025-11-09 12:18:00.882157,1871.02,South,retail
C0009604,2025-11-09 12:25:00.882157,2683.93,North,retail
C0009605,2025-11-09 12:31:00.882157,1117.68,North,retail
C0009606,2025-11-09 12:38:00.882157,1453.27,Central,merchant
C0009607,2025-11-09 12:44:00.882157,1112.89,Central,retail
C0009608,2025-11-09 12:51:00.882157,1765.41,East,retail
C0009609,2025-11-09 12:57:00.882157,1076.29,West,merchant
C0009610,2025-11-09 13:04:00.882157,1533.99,East,retail
C0009611,2025-11-09 13:10:00.882157,288.25,South,merchant
C0009612,2025-11-09 13:17:00.882157,911.24,East,retail
C0009613,2025-11-09 13:23:00.882157,1517.23,Central,retail
C0009614,2025-11-09 13:30:00.882157,636.48,West,retail
C0009615,2025-11-09 13:36:00.882157,820.77,South,retail
C0009616,2025-11-09 13:43:00.882157,1891.15,South,retail
C0009617,2025-11-09 13:49:00.882157,5122.55,East,retail
C0009618,2025-11-09 13:56:00.882157,2449.52,East,govt
C0009619,2025-11-09 14:02:00.882157,2956.01,South,merchant
C0009620,2025-11-09 14:09:00.882157,923.24,South,retail
C0009621,2025-11-09 14:15:00.882157,975.8,West,retail
C0009622,2025-11-09 14:22:00.882157,3810.25,North,govt
C0009623,2025-11-09 14:28:00.882157,2577.88,Central,retail
C0009624,2025-11-09 14:35:00.882157,2882.21,North,govt
C0009625,2025-11-09 14:41:00.882157,778.09,South,govt
C0009626,2025-11-09 14:48:00.882157,242.78,Central,retail
C0009627,2025-11-09 14:54:00.882157,6949.63,South,govt
C0009628,2025-11-09 15:01:00.882157,1217.63,Central,retail
C0009629,2025-11-09 15:07:00.882157,1180.79,North,p2p
C0009630,2025-11-09 15:14:00.882157,541.15,South,retail
C0009631,2025-11-09 15:20:00.882157,3319.25,West,retail
C0009632,2025-11-09 15:27:00.882157,279.94,West,retail
C0009633,2025-11-09 15:33:00.882157,2572.54,North,retail
C0009634,2025-11-09 15:40:00.882157,604.36,East,retail
C0009635,2025-11-09 15:46:00.882157,3922.89,West,retail
C0009636,2025-11-09 15:53:00.882157,1292.21,North,retail
C0009637,2025-11-09 15:59:00.882157,1338.66,East,merchant
C0009638,2025-11-09 16:06:00.882157,1369.56,North,p2p
C0009639,2025-11-09 16:12:00.882157,3536.3,Central,retail
C0009640,2025-11-09 16:19:00.882157,2211.41,East,retail
C0009641,2025-11-09 16:25:00.882157,3108.25,East,retail
C0009642,2025-11-09 16:32:00.882157,2335.09,West,retail
C0009643,2025-11-09 16:38:00.882157,1702.45,North,retail
C0009644,2025-11-09 16:45:00.882157,1983.76,West,merchant
C0009645,2025-11-09 16:51:00.882157,2971.55,South,retail
C0009646,2025-11-09 16:58:00.882157,3801.59,Central,retail
C0009647,2025-11-09 17:04:00.882157,5926.16,South,retail
C0009648,2025-11-09 17:11:00.882157,2140.78,East,merchant
C0009649,2025-11-09 17:17:00.882157,2263.35,South,retail
C0009650,2025-11-09 17:24:00.882157,3043.95,South,govt
C0009651,2025-11-09 17:30:00.882157,2596.3,South,retail
C0009652,2025-11-09 17:37:00.882157,2342.91,West,govt
C0009653,2025-11-09 17:43:00.882157,738.13,East,retail
C0009654,2025-11-09 17:50:00.882157,3334.27,West,retail
C0009655,2025-11-09 17:56:00.882157,2875.75,East,merchant
C0009656,2025-11-09 18:03:00.882157,3257.28,Central,retail
C0009657,2025-11-09 18:09:00.882157,581.93,South,merchant
C0009658,2025-11-09 18:16:00.882157,2732.14,West,retail
C0009659,2025-11-09 18:22:00.882157,2500.89,West,retail
C0009660,2025-11-09 18:29:00.882157,2732.61,West,p2p
C0009661,2025-11-09 18:35:00.882157,2240.41,South,merchant
C0009662,2025-11-09 18:42:00.882157,519.43,North,retail
C0009663,2025-11-09 18:48:00.882157,1095.54,South,merchant
C0009664,2025-11-09 18:55:00.882157,2430.89,Central,p2p
C0009665,2025-11-09 19:01:00.882157,1222.34,North,retail
C0009666,2025-11-09 19:08:00.882157,2679.78,North,retail
C0009667,2025-11-09 19:14:00.882157,1476.73,West,retail
C0009668,2025-11-09 19:21:00.882157,3260.39,West,retail
C0009669,2025-11-09 19:27:00.882157,2105.51,East,merchant
C0009670,2025-11-09 19:34:00.882157,2629.91,South,retail
C0009671,2025-11-09 19:40:00.882157,1008.77,Central,retail
C0009672,2025-11-09 19:47:00.882157,2593.32,West,merchant
C0009673,2025-11-09 19:53:00.882157,7194.6,East,retail
C0009674,2025-11-09 20:00:00.882157,542.41,North,merchant
C0009675,2025-11-09 20:06:00.882157,2827.82,West,merchant
C0009676,2025-11-09 20:13:00.882157,4161.41,West,p2p
C0009677,2025-11-09 20:19:00.882157,2286.0,North,merchant
C0009678,2025-11-09 20:26:00.882157,7008.19,North,p2p
C0009679,2025-11-09 20:32:00.882157,857.14,Central,govt
C0009680,2025-11-09 20:39:00.882157,4451.75,West,retail
C0009681,2025-11-09 20:45:00.882157,2842.65,West,govt
C0009682,2025-11-09 20:52:00.882157,4395.59,West,retail
C0009683,2025-11-09 20:58:00.882157,4308.47,North,retail
C0009684,2025-11-09 21:05:00.882157,824.01,West,merchant
C0009685,2025-11-09 21:11:00.882157,3468.07,North,retail
C0009686,2025-11-09 21:18:00.882157,3497.64,East,retail
C0009687,2025-11-09 21:24:00.882157,4972.35,South,govt
C0009688,2025-11-09 21:31:00.882157,1751.09,Central,retail
C0009689,2025-11-09 21:37:00.882157,1320.13,West,govt
C0009690,2025-11-09 21:44:00.882157,1763.96,South,govt
C0009691,2025-11-09 21:50:00.882157,3338.37,South,p2p
C0009692,2025-11-09 21:57:00.882157,1123.13,Central,govt
C0009693,2025-11-09 22:03:00.882157,2080.24,North,retail
C0009694,2025-11-09 22:10:00.882157,799.15,North,merchant
C0009695,2025-11-09 22:16:00.882157,1804.37,South,merchant
C0009696,2025-11-09 22:23:00.882157,1086.2,West,govt
C0009697,2025-11-09 22:29:00.882157,620.5,West,merchant
C0009698,2025-11-09 22:36:00.882157,2266.82,Central,retail
C0009699,2025-11-09 22:42:00.882157,2604.87,North,p2p
C0009700,2025-11-09 22:49:00.882157,676.5,West,retail
C0009701,2025-11-09 22:55:00.882157,3033.72,North,merchant
C0009702,2025-11-09 23:02:00.882157,1801.18,East,merchant
C0009703,2025-11-09 23:08:00.882157,1779.85,Central,retail
C0009704,2025-11-09 23:15:00.882157,1412.61,West,govt
C0009705,2025-11-09 23:21:00.882157,6318.29,Central,retail
C0009706,2025-11-09 23:28:00.882157,707.9,South,retail
C0009707,2025-11-09 23:34:00.882157,1298.71,North,retail
C0009708,2025-11-09 23:41:00.882157,3458.15,North,retail
C0009709,2025-11-09 23:47:00.882157,597.04,South,p2p
C0009710,2025-11-09 23:54:00.882157,4523.99,South,retail
C0009711,2025-11-10 00:00:00.882157,2884.96,West,retail
C0009712,2025-11-10 00:07:00.882157,3559.32,North,merchant
C0009713,2025-11-10 00:13:00.882157,2394.51,South,retail
C0009714,2025-11-10 00:20:00.882157,4140.73,West,retail
C0009715,2025-11-10 00:26:00.882157,1658.69,South,retail
C0009716,2025-11-10 00:33:00.882157,147.38,West,retail
C0009717,2025-11-10 00:39:00.882157,851.77,South,merchant
C0009718,2025-11-10 00:46:00.882157,863.27,West,govt
C0009719,2025-11-10 00:52:00.882157,909.51,South,retail
C0009720,2025-11-10 00:59:00.882157,7415.49,South,p2p
C0009721,2025-11-10 01:05:00.882157,784.95,East,p2p
C0009722,2025-11-10 01:12:00.882157,1955.11,Central,merchant
C0009723,2025-11-10 01:18:00.882157,1246.06,North,p2p
C0009724,2025-11-10 01:25:00.882157,1190.53,East,merchant
C0009725,2025-11-10 01:31:00.882157,4224.56,North,merchant
C0009726,2025-11-10 01:38:00.882157,2335.07,West,retail
C0009727,2025-11-10 01:44:00.882157,439.3,West,merchant
C0009728,2025-11-10 01:51:00.882157,2516.86,East,retail
C0009729,2025-11-10 01:57:00.882157,2787.94,West,retail
C0009730,2025-11-10 02:04:00.882157,2493.31,West,merchant
C0009731,2025-11-10 02:10:00.882157,2757.73,East,retail
C0009732,2025-11-10 02:17:00.882157,909.4,North,retail
C0009733,2025-11-10 02:23:00.882157,1207.8,North,retail
C0009734,2025-11-10 02:30:00.882157,1145.76,South,retail
C0009735,2025-11-10 02:36:00.882157,7289.65,East,retail
C0009736,2025-11-10 02:43:00.882157,1183.07,West,merchant
C0009737,2025-11-10 02:49:00.882157,948.21,North,retail
C0009738,2025-11-10 02:56:00.882157,1094.29,South,govt
C0009739,2025-11-10 03:02:00.882157,4036.54,West,merchant
C0009740,2025-11-10 03:09:00.882157,408.93,South,merchant
C0009741,2025-11-10 03:15:00.882157,1081.93,South,merchant
C0009742,2025-11-10 03:22:00.882157,2779.65,North,merchant
C0009743,2025-11-10 03:28:00.882157,921.73,South,p2p
C0009744,2025-11-10 03:35:00.882157,6266.58,East,merchant
C0009745,2025-11-10 03:41:00.882157,2145.05,Central,merchant
C0009746,2025-11-10 03:48:00.882157,2266.41,Central,govt
C0009747,2025-11-10 03:54:00.882157,726.3,North,merchant
C0009748,2025-11-10 04:01:00.882157,740.29,Central,retail
C0009749,2025-11-10 04:07:00.882157,407.02,South,merchant
C0009750,2025-11-10 04:14:00.882157,1749.43,Central,merchant
C0009751,2025-11-10 04:20:00.882157,1138.92,South,retail
C0009752,2025-11-10 04:27:00.882157,1107.09,North,merchant
C0009753,2025-11-10 04:33:00.882157,2004.51,East,retail
C0009754,2025-11-10 04:40:00.882157,4717.48,North,retail
C0009755,2025-11-10 04:46:00.882157,516.19,North,retail
C0009756,2025-11-10 04:53:00.882157,2921.08,South,retail
C0009757,2025-11-10 04:59:00.882157,3803.74,West,retail
C0009758,2025-11-10 05:06:00.882157,221.64,East,merchant
C0009759,2025-11-10 05:12:00.882157,2421.77,West,govt
C0009760,2025-11-10 05:19:00.882157,970.07,North,retail
C0009761,2025-11-10 05:25:00.882157,3058.99,South,retail
C0009762,2025-11-10 05:32:00.882157,2258.04,East,govt
C0009763,2025-11-10 05:38:00.882157,3211.84,East,p2p
C0009764,2025-11-10 05:45:00.882157,1647.59,East,p2p
C0009765,2025-11-10 05:51:00.882157,4263.67,South,retail
C0009766,2025-11-10 05:58:00.882157,2397.47,Central,govt
C0009767,2025-11-10 06:04:00.882157,1269.4,South,retail
C0009768,2025-11-10 06:11:00.882157,1412.24,Central,retail
C0009769,2025-11-10 06:17:00.882157,584.99,North,p2p
C0009770,2025-11-10 06:24:00.882157,325.39,East,retail
C0009771,2025-11-10 06:30:00.882157,1400.69,West,retail
C0009772,2025-11-10 06:37:00.882157,3777.81,North,merchant
C0009773,2025-11-10 06:43:00.882157,463.04,North,p2p
C0009774,2025-11-10 06:50:00.882157,1620.02,North,retail
C0009775,2025-11-10 06:56:00.882157,2167.63,Central,retail
C0009776,2025-11-10 07:03:00.882157,1217.16,South,govt
C0009777,2025-11-10 07:09:00.882157,1227.57,East,merchant
C0009778,2025-11-10 07:16:00.882157,26.52,South,p2p
C0009779,2025-11-10 07:22:00.882157,842.53,South,govt
C0009780,2025-11-10 07:29:00.882157,611.57,Central,merchant
C0009781,2025-11-10 07:35:00.882157,3344.27,North,retail
C0009782,2025-11-10 07:42:00.882157,2573.78,Central,govt
C0009783,2025-11-10 07:48:00.882157,771.06,East,merchant
C0009784,2025-11-10 07:55:00.882157,2145.82,Central,retail
C0009785,2025-11-10 08:01:00.882157,2229.02,North,govt
C0009786,2025-11-10 08:08:00.882157,2383.61,West,govt
C0009787,2025-11-10 08:14:00.882157,3577.43,North,retail
C0009788,2025-11-10 08:21:00.882157,314.03,North,retail
C0009789,2025-11-10 08:27:00.882157,1319.41,North,merchant
C0009790,2025-11-10 08:34:00.882157,1211.63,North,merchant
C0009791,2025-11-10 08:40:00.882157,4330.14,West,retail
C0009792,2025-11-10 08:47:00.882157,1003.56,Central,retail
C0009793,2025-11-10 08:53:00.882157,1367.43,South,retail
C0009794,2025-11-10 09:00:00.882157,1414.92,North,retail
C0009795,2025-11-10 09:06:00.882157,4660.17,South,retail
C0009796,2025-11-10 09:13:00.882157,1309.99,South,retail
C0009797,2025-11-10 09:19:00.882157,1679.81,Central,merchant
C0009798,2025-11-10 09:26:00.882157,1280.84,North,retail
C0009799,2025-11-10 09:32:00.882157,2706.92,South,retail
C0009800,2025-11-10 09:39:00.882157,2169.7,South,merchant
C0009801,2025-11-10 09:45:00.882157,9641.67,South,retail
C0009802,2025-11-10 09:52:00.882157,2468.93,East,retail
C0009803,2025-11-10 09:58:00.882157,1065.79,West,retail
C0009804,2025-11-10 10:05:00.882157,1100.74,North,merchant
C0009805,2025-11-10 10:11:00.882157,3190.89,West,merchant
C0009806,2025-11-10 10:18:00.882157,624.89,North,merchant
C0009807,2025-11-10 10:24:00.882157,3120.6,North,retail
C0009808,2025-11-10 10:31:00.882157,259.82,East,retail
C0009809,2025-11-10 10:37:00.882157,1348.22,East,p2p
C0009810,2025-11-10 10:44:00.882157,3007.71,North,p2p
C0009811,2025-11-10 10:50:00.882157,973.94,North,retail
C0009812,2025-11-10 10:57:00.882157,1702.48,Central,merchant
C0009813,2025-11-10 11:03:00.882157,2174.56,North,retail
C0009814,2025-11-10 11:10:00.882157,3291.66,North,retail
C0009815,2025-11-10 11:16:00.882157,3225.79,West,retail
C0009816,2025-11-10 11:23:00.882157,802.98,North,retail
C0009817,2025-11-10 11:29:00.882157,532.6,North,govt
C0009818,2025-11-10 11:36:00.882157,480.95,South,merchant
C0009819,2025-11-10 11:42:00.882157,2659.07,East,govt
C0009820,2025-11-10 11:49:00.882157,3691.91,Central,retail
C0009821,2025-11-10 11:55:00.882157,2084.4,West,retail
C0009822,2025-11-10 12:02:00.882157,2696.6,Central,retail
C0009823,2025-11-10 12:08:00.882157,1017.24,West,retail
C0009824,2025-11-10 12:15:00.882157,1139.69,South,retail
C0009825,2025-11-10 12:21:00.882157,3722.49,Central,retail
C0009826,2025-11-10 12:28:00.882157,3505.64,South,retail
C0009827,2025-11-10 12:34:00.882157,1639.17,East,p2p
C0009828,2025-11-10 12:41:00.882157,3315.17,North,govt
C0009829,2025-11-10 12:47:00.882157,194.16,East,p2p
C0009830,2025-11-10 12:54:00.882157,4911.15,West,govt
C0009831,2025-11-10 13:00:00.882157,2660.46,West,retail
C0009832,2025-11-10 13:07:00.882157,2154.42,South,retail
C0009833,2025-11-10 13:13:00.882157,976.16,West,merchant
C0009834,2025-11-10 13:20:00.882157,1487.28,West,retail
C0009835,2025-11-10 13:26:00.882157,1528.12,West,retail
C0009836,2025-11-10 13:33:00.882157,1446.39,South,retail
C0009837,2025-11-10 13:39:00.882157,2603.58,West,merchant
C0009838,2025-11-10 13:46:00.882157,242.52,North,merchant
C0009839,2025-11-10 13:52:00.882157,1370.56,West,merchant
C0009840,2025-11-10 13:59:00.882157,1683.84,Central,merchant
C0009841,2025-11-10 14:05:00.882157,1849.48,Central,p2p
C0009842,2025-11-10 14:12:00.882157,4828.68,North,p2p
C0009843,2025-11-10 14:18:00.882157,2702.42,East,retail
C0009844,2025-11-10 14:25:00.882157,685.27,West,govt
C0009845,2025-11-10 14:31:00.882157,2871.06,South,retail
C0009846,2025-11-10 14:38:00.882157,1835.16,West,retail
C0009847,2025-11-10 14:44:00.882157,892.52,Central,p2p
C0009848,2025-11-10 14:51:00.882157,2812.81,South,retail
C0009849,2025-11-10 14:57:00.882157,1514.68,East,retail
C0009850,2025-11-10 15:04:00.882157,5275.24,East,merchant
C0009851,2025-11-10 15:10:00.882157,3138.28,Central,govt
C0009852,2025-11-10 15:17:00.882157,2259.3,East,retail
C0009853,2025-11-10 15:23:00.882157,2419.46,Central,merchant
C0009854,2025-11-10 15:30:00.882157,3801.55,West,retail
C0009855,2025-11-10 15:36:00.882157,1129.96,Central,merchant
C0009856,2025-11-10 15:43:00.882157,1744.65,North,merchant
C0009857,2025-11-10 15:49:00.882157,5413.36,South,retail
C0009858,2025-11-10 15:56:00.882157,3758.11,West,retail
C0009859,2025-11-10 16:02:00.882157,2954.51,Central,merchant
C0009860,2025-11-10 16:09:00.882157,2431.65,Central,merchant
C0009861,2025-11-10 16:15:00.882157,2518.4,West,merchant
C0009862,2025-11-10 16:22:00.882157,1437.92,West,p2p
C0009863,2025-11-10 16:28:00.882157,4399.21,North,govt
C0009864,2025-11-10 16:35:00.882157,1723.6,North,govt
C0009865,2025-11-10 16:41:00.882157,1522.19,Central,retail
C0009866,2025-11-10 16:48:00.882157,4182.12,South,retail
C0009867,2025-11-10 16:54:00.882157,1841.98,North,merchant
C0009868,2025-11-10 17:01:00.882157,1366.28,East,retail
C0009869,2025-11-10 17:07:00.882157,5857.7,Central,retail
C0009870,2025-11-10 17:14:00.882157,2535.77,Central,retail
C0009871,2025-11-10 17:20:00.882157,1054.81,North,merchant
C0009872,2025-11-10 17:27:00.882157,117.47,East,p2p
C0009873,2025-11-10 17:33:00.882157,1985.44,East,merchant
C0009874,2025-11-10 17:40:00.882157,2975.53,East,merchant
C0009875,2025-11-10 17:46:00.882157,2248.58,Central,retail
C0009876,2025-11-10 17:53:00.882157,1026.51,West,retail
C0009877,2025-11-10 17:59:00.882157,2999.55,North,retail
C0009878,2025-11-10 18:06:00.882157,2474.97,North,retail
C0009879,2025-11-10 18:12:00.882157,5586.71,West,retail
C0009880,2025-11-10 18:19:00.882157,2428.72,East,retail
C0009881,2025-11-10 18:25:00.882157,1535.43,South,govt
C0009882,2025-11-10 18:32:00.882157,976.29,North,retail
C0009883,2025-11-10 18:38:00.882157,1830.76,West,retail
