review_id,date,product,department,rating,review_text,sentiment
R0007765,2025-07-27 03:59:00.882157,Insurance,Loans,5,super fast,positive
R0007766,2025-07-01 03:59:00.882157,NetBanking,App,2,bugs in app,negative
R0007767,2025-07-05 03:59:00.882157,Credit Card,App,4,nice experience,positive
R0007768,2025-11-11 03:59:00.882157,Insurance,Branch,4,nice experience,positive
R0007769,2025-09-11 03:59:00.882157,Mobile App,Branch,1,long wait times,negative
R0007770,2025-10-14 03:59:00.882157,Savings,App,1,issue unresolved,negative
R0007771,2025-08-17 03:59:00.882157,Insurance,Branch,4,quick approval,positive
R0007772,2025-06-19 03:59:00.882157,Mobile App,Branch,1,hidden fees,negative
R0007773,2025-11-09 03:59:00.882157,Mobile App,App,5,problem solved quickly,positive
R0007774,2025-07-20 03:59:00.882157,Mortgage,Cards,2,slow response,negative
R0007775,2025-07-14 03:59:00.882157,Mobile App,App,3,okay service,neutral
R0007776,2025-10-12 03:59:00.882157,Mortgage,Branch,2,slow response,negative
R0007777,2025-10-21 03:59:00.882157,Mobile App,Cards,2,poor support,negative
R0007778,2025-07-12 03:59:00.882157,Credit Card,Branch,4,nice experience,positive
R0007779,2025-11-04 03:59:00.882157,Credit Card,Contact Center,3,could be better,neutral
R0007780,2025-10-21 03:59:00.882157,Credit Card,Branch,1,hidden fees,negative
R0007781,2025-08-27 03:59:00.882157,Credit Card,Loans,1,terrible service,negative
R0007782,2025-10-14 03:59:00.882157,NetBanking,Loans,2,poor support,negative
R0007783,2025-08-24 03:59:00.882157,Credit Card,Branch,4,helpful staff,positive
R0007784,2025-06-27 03:59:00.882157,Mobile App,Branch,3,okay service,neutral
R0007785,2025-05-22 03:59:00.882157,Insurance,Contact Center,4,easy to use,positive
R0007786,2025-10-09 03:59:00.882157,Insurance,Cards,3,average experience,neutral
R0007787,2025-10-10 03:59:00.882157,Insurance,Cards,3,could be better,neutral
R0007788,2025-08-26 03:59:00.882157,Credit Card,Contact Center,1,long wait times,negative
R0007789,2025-06-14 03:59:00.882157,Credit Card,App,2,fees too high,negative
R0007790,2025-06-22 03:59:00.882157,Mobile App,Branch,1,long wait times,negative
R0007791,2025-07-11 03:59:00.882157,NetBanking,Branch,4,helpful staff,positive
R0007792,2025-10-18 03:59:00.882157,Insurance,Loans,1,app keeps crashing,negative
R0007793,2025-07-14 03:59:00.882157,NetBanking,Loans,2,poor support,negative
R0007794,2025-10-17 03:59:00.882157,Mortgage,App,5,problem solved quickly,positive
R0007795,2025-06-25 03:59:00.882157,Credit Card,Cards,1,terrible service,negative
R0007796,2025-10-24 03:59:00.882157,Savings,Cards,4,good service,positive
R0007797,2025-09-24 03:59:00.882157,Savings,Cards,2,bugs in app,negative
R0007798,2025-06-18 03:59:00.882157,Savings,Branch,4,helpful staff,positive
R0007799,2025-08-08 03:59:00.882157,Mobile App,Loans,3,works fine,neutral
R0007800,2025-10-20 03:59:00.882157,Mortgage,Branch,2,fees too high,negative
R0007801,2025-09-17 03:59:00.882157,Credit Card,App,3,neutral,neutral
R0007802,2025-09-21 03:59:00.882157,Mobile App,Contact Center,2,poor support,negative
R0007803,2025-06-19 03:59:00.882157,Insurance,Contact Center,5,love the app,positive
R0007804,2025-08-05 03:59:00.882157,Insurance,Cards,5,love the app,positive
R0007805,2025-05-18 03:59:00.882157,Credit Card,Loans,2,confusing process,negative
R0007806,2025-06-24 03:59:00.882157,NetBanking,App,3,could be better,neutral
R0007807,2025-09-07 03:59:00.882157,Credit Card,Branch,3,average experience,neutral
R0007808,2025-06-01 03:59:00.882157,Savings,App,4,good service,positive
R0007809,2025-06-15 03:59:00.882157,Mortgage,App,2,bugs in app,negative
R0007810,2025-07-08 03:59:00.882157,Savings,App,3,works fine,neutral
R0007811,2025-08-20 03:59:00.882157,Mortgage,Loans,2,bugs in app,negative
R0007812,2025-06-30 03:59:00.882157,Mobile App,App,5,excellent service,positive
R0007813,2025-06-25 03:59:00.882157,Mobile App,Contact Center,3,neutral,neutral
R0007814,2025-08-25 03:59:00.882157,NetBanking,Cards,3,neutral,neutral
R0007815,2025-08-11 03:59:00.882157,Mortgage,App,5,excellent service,positive
R0007816,2025-06-29 03:59:00.882157,Mobile App,Branch,4,nice experience,positive
R0007817,2025-06-14 03:59:00.882157,Mortgage,Contact Center,2,confusing process,negative
R0007818,2025-07-19 03:59:00.882157,NetBanking,App,2,bugs in app,negative
R0007819,2025-06-24 03:59:00.882157,NetBanking,Loans,2,fees too high,negative
R0007820,2025-08-07 03:59:00.882157,NetBanking,App,2,fees too high,negative
R0007821,2025-07-02 03:59:00.882157,Mobile App,Cards,1,issue unresolved,negative
R0007822,2025-08-21 03:59:00.882157,NetBanking,Contact Center,5,excellent service,positive
R0007823,2025-11-05 03:59:00.882157,Insurance,Cards,4,helpful staff,positive
R0007824,2025-09-05 03:59:00.882157,Credit Card,Cards,5,transparent charges,positive
R0007825,2025-07-13 03:59:00.882157,Mobile App,Loans,2,fees too high,negative
R0007826,2025-08-03 03:59:00.882157,Mobile App,App,1,issue unresolved,negative
R0007827,2025-06-28 03:59:00.882157,Insurance,Cards,1,terrible service,negative
R0007828,2025-10-24 03:59:00.882157,Savings,Contact Center,5,transparent charges,positive
R0007829,2025-08-15 03:59:00.882157,Insurance,App,3,okay service,neutral
R0007830,2025-09-05 03:59:00.882157,Mobile App,Cards,4,easy to use,positive
R0007831,2025-05-16 03:59:00.882157,Insurance,Branch,1,terrible service,negative
R0007832,2025-10-15 03:59:00.882157,Insurance,Branch,2,bugs in app,negative
R0007833,2025-11-06 03:59:00.882157,NetBanking,Branch,3,works fine,neutral
R0007834,2025-09-29 03:59:00.882157,Insurance,Cards,4,good service,positive
R0007835,2025-10-16 03:59:00.882157,Mortgage,Loans,2,confusing process,negative
R0007836,2025-07-23 03:59:00.882157,Insurance,Cards,5,super fast,positive
R0007837,2025-09-27 03:59:00.882157,Insurance,Contact Center,1,issue unresolved,negative
R0007838,2025-11-08 03:59:00.882157,Mobile App,Branch,5,excellent service,positive
R0007839,2025-08-17 03:59:00.882157,Mortgage,Cards,3,average experience,neutral
R0007840,2025-06-07 03:59:00.882157,Savings,Branch,1,issue unresolved,negative
R0007841,2025-09-28 03:59:00.882157,Mortgage,Contact Center,2,confusing process,negative
R0007842,2025-09-15 03:59:00.882157,Mortgage,Loans,3,average experience,neutral
R0007843,2025-09-11 03:59:00.882157,Mortgage,Loans,4,good service,positive
R0007844,2025-09-19 03:59:00.882157,Mobile App,Loans,2,bugs in app,negative
R0007845,2025-10-19 03:59:00.882157,NetBanking,Branch,4,easy to use,positive
R0007846,2025-08-29 03:59:00.882157,Credit Card,Cards,1,app keeps crashing,negative
R0007847,2025-06-07 03:59:00.882157,Mobile App,App,4,easy to use,positive
R0007848,2025-07-12 03:59:00.882157,Mobile App,Contact Center,1,hidden fees,negative
R0007849,2025-08-24 03:59:00.882157,Savings,Branch,4,helpful staff,positive
R0007850,2025-07-09 03:59:00.882157,NetBanking,Contact Center,5,super fast,positive
R0007851,2025-08-15 03:59:00.882157,Savings,Branch,5,problem solved quickly,positive
R0007852,2025-06-27 03:59:00.882157,Savings,Loans,3,average experience,neutral
R0007853,2025-07-25 03:59:00.882157,Credit Card,Contact Center,4,good service,positive
R0007854,2025-07-06 03:59:00.882157,Mortgage,App,1,app keeps crashing,negative
R0007855,2025-09-29 03:59:00.882157,Credit Card,Loans,2,confusing process,negative
R0007856,2025-09-14 03:59:00.882157,Mortgage,Loans,1,long wait times,negative
R0007857,2025-11-01 03:59:00.882157,Credit Card,App,5,love the app,positive
R0007858,2025-06-17 03:59:00.882157,NetBanking,App,2,fees too high,negative
R0007859,2025-08-28 03:59:00.882157,Mobile App,Loans,4,good service,positive
R0007860,2025-07-07 03:59:00.882157,Mobile App,App,5,super fast,positive
R0007861,2025-05-24 03:59:00.882157,Mortgage,Loans,4,nice experience,positive
R0007862,2025-06-21 03:59:00.882157,Mortgage,Cards,5,excellent service,positive
R0007863,2025-08-25 03:59:00.882157,Mortgage,Branch,4,helpful staff,positive
R0007864,2025-07-11 03:59:00.882157,Insurance,Cards,5,excellent service,positive
R0007865,2025-07-04 03:59:00.882157,Savings,Branch,3,could be better,neutral
R0007866,2025-07-05 03:59:00.882157,Insurance,Branch,1,app keeps crashing,negative
R0007867,2025-05-24 03:59:00.882157,Insurance,Cards,1,hidden fees,negative
R0007868,2025-07-10 03:59:00.882157,Mobile App,Branch,4,nice experience,positive
R0007869,2025-08-21 03:59:00.882157,NetBanking,Branch,4,helpful staff,positive
R0007870,2025-08-08 03:59:00.882157,Mobile App,Loans,2,slow response,negative
R0007871,2025-08-17 03:59:00.882157,Mortgage,Branch,2,confusing process,negative
R0007872,2025-05-24 03:59:00.882157,Mobile App,App,1,hidden fees,negative
R0007873,2025-10-19 03:59:00.882157,Mortgage,Branch,1,hidden fees,negative
R0007874,2025-10-30 03:59:00.882157,NetBanking,Contact Center,3,okay service,neutral
R0007875,2025-11-11 03:59:00.882157,NetBanking,Loans,4,quick approval,positive
R0007876,2025-10-04 03:59:00.882157,Insurance,Loans,4,nice experience,positive
R0007877,2025-07-02 03:59:00.882157,Savings,Branch,1,issue unresolved,negative
R0007878,2025-07-28 03:59:00.882157,Mobile App,Contact Center,4,easy to use,positive
R0007879,2025-06-24 03:59:00.882157,Insurance,Contact Center,2,slow response,negative
R0007880,2025-11-04 03:59:00.882157,NetBanking,Loans,4,easy to use,positive
R0007881,2025-05-17 03:59:00.882157,Mortgage,Cards,2,fees too high,negative
R0007882,2025-09-24 03:59:00.882157,Mobile App,Contact Center,5,love the app,positive
R0007883,2025-05-19 03:59:00.882157,NetBanking,Branch,4,quick approval,positive
R0007884,2025-05-20 03:59:00.882157,Savings,App,5,transparent charges,positive
R0007885,2025-10-03 03:59:00.882157,Mobile App,Cards,1,terrible service,negative
R0007886,2025-10-13 03:59:00.882157,Mortgage,Branch,4,helpful staff,positive
R0007887,2025-05-24 03:59:00.882157,Insurance,Branch,3,average experience,neutral
R0007888,2025-09-20 03:59:00.882157,NetBanking,Cards,3,average experience,neutral
R0007889,2025-06-01 03:59:00.882157,Insurance,App,5,super fast,positive
R0007890,2025-08-20 03:59:00.882157,Savings,Cards,3,okay service,neutral
R0007891,2025-09-04 03:59:00.882157,Savings,Loans,2,confusing process,negative
R0007892,2025-10-13 03:59:00.882157,Insurance,Branch,1,terrible service,negative
R0007893,2025-05-30 03:59:00.882157,Credit Card,Loans,2,bugs in app,negative
R0007894,2025-06-30 03:59:00.882157,Insurance,Loans,1,hidden fees,negative
R0007895,2025-08-29 03:59:00.882157,Mortgage,Loans,3,average experience,neutral
R0007896,2025-10-10 03:59:00.882157,Mobile App,App,1,app keeps crashing,negative
R0007897,2025-08-25 03:59:00.882157,Credit Card,Branch,2,slow response,negative
R0007898,2025-09-05 03:59:00.882157,Insurance,Loans,5,love the app,positive
R0007899,2025-09-22 03:59:00.882157,Mobile App,Loans,5,super fast,positive
R0007900,2025-06-27 03:59:00.882157,NetBanking,Loans,4,good service,positive
R0007901,2025-05-30 03:59:00.882157,Savings,Contact Center,2,bugs in app,negative
R0007902,2025-05-28 03:59:00.882157,NetBanking,Branch,2,confusing process,negative
R0007903,2025-11-09 03:59:00.882157,Insurance,Loans,5,super fast,positive
R0007904,2025-06-13 03:59:00.882157,Credit Card,App,3,neutral,neutral
R0007905,2025-07-05 03:59:00.882157,Mortgage,Contact Center,5,super fast,positive
R0007906,2025-10-20 03:59:00.882157,Mobile App,Contact Center,4,easy to use,positive
R0007907,2025-09-22 03:59:00.882157,NetBanking,Cards,4,easy to use,positive
R0007908,2025-09-14 03:59:00.882157,Mobile App,App,2,fees too high,negative
R0007909,2025-10-01 03:59:00.882157,Insurance,Cards,2,bugs in app,negative
R0007910,2025-06-18 03:59:00.882157,Mortgage,Contact Center,4,easy to use,positive
R0007911,2025-06-29 03:59:00.882157,Mortgage,Cards,2,bugs in app,negative
R0007912,2025-10-17 03:59:00.882157,Savings,Cards,1,app keeps crashing,negative
R0007913,2025-08-22 03:59:00.882157,Insurance,Cards,4,quick approval,positive
R0007914,2025-07-07 03:59:00.882157,NetBanking,Loans,4,quick approval,positive
R0007915,2025-05-24 03:59:00.882157,Mobile App,Contact Center,2,slow response,negative
R0007916,2025-09-25 03:59:00.882157,Savings,Cards,1,terrible service,negative
R0007917,2025-08-31 03:59:00.882157,Mobile App,App,4,quick approval,positive
R0007918,2025-07-31 03:59:00.882157,NetBanking,Loans,1,long wait times,negative
R0007919,2025-06-01 03:59:00.882157,Savings,Contact Center,4,helpful staff,positive
R0007920,2025-11-03 03:59:00.882157,NetBanking,Contact Center,1,hidden fees,negative
R0007921,2025-08-07 03:59:00.882157,Insurance,Branch,5,transparent charges,positive
R0007922,2025-06-26 03:59:00.882157,NetBanking,Contact Center,4,nice experience,positive
R0007923,2025-05-27 03:59:00.882157,Savings,Cards,1,app keeps crashing,negative
R0007924,2025-09-11 03:59:00.882157,Savings,Branch,5,excellent service,positive
R0007925,2025-08-16 03:59:00.882157,Mortgage,Contact Center,2,confusing process,negative
R0007926,2025-06-13 03:59:00.882157,NetBanking,Loans,3,could be better,neutral
R0007927,2025-10-11 03:59:00.882157,Mortgage,Contact Center,1,issue unresolved,negative
R0007928,2025-10-10 03:59:00.882157,NetBanking,Loans,5,transparent charges,positive
R0007929,2025-07-31 03:59:00.882157,Mobile App,Contact Center,4,good service,positive
R0007930,2025-08-14 03:59:00.882157,Mortgage,Contact Center,5,super fast,positive
R0007931,2025-05-23 03:59:00.882157,Insurance,Cards,3,average experience,neutral
R0007932,2025-06-04 03:59:00.882157,Insurance,Contact Center,3,could be better,neutral
R0007933,2025-11-10 03:59:00.882157,Savings,Cards,3,could be better,neutral
R0007934,2025-10-22 03:59:00.882157,Mobile App,Branch,2,confusing process,negative
R0007935,2025-08-17 03:59:00.882157,Insurance,Contact Center,1,long wait times,negative
R0007936,2025-06-15 03:59:00.882157,Savings,Cards,4,easy to use,positive
R0007937,2025-08-04 03:59:00.882157,Mobile App,Loans,1,app keeps crashing,negative
R0007938,2025-09-08 03:59:00.882157,Insurance,Branch,1,terrible service,negative
R0007939,2025-10-11 03:59:00.882157,Credit Card,Branch,2,poor support,negative
R0007940,2025-06-08 03:59:00.882157,Savings,Loans,4,quick approval,positive
R0007941,2025-09-04 03:59:00.882157,Insurance,Branch,2,poor support,negative
R0007942,2025-06-01 03:59:00.882157,Credit Card,Loans,4,good service,positive
R0007943,2025-06-12 03:59:00.882157,NetBanking,App,5,problem solved quickly,positive
R0007944,2025-10-21 03:59:00.882157,Savings,Cards,4,helpful staff,positive
R0007945,2025-09-04 03:59:00.882157,Insurance,Contact Center,2,slow response,negative
R0007946,2025-05-16 03:59:00.882157,Savings,Branch,5,super fast,positive
R0007947,2025-09-06 03:59:00.882157,Mortgage,App,4,helpful staff,positive
R0007948,2025-10-19 03:59:00.882157,NetBanking,Loans,3,neutral,neutral
R0007949,2025-08-12 03:59:00.882157,Credit Card,Contact Center,2,bugs in app,negative
R0007950,2025-05-21 03:59:00.882157,Mobile App,Loans,5,super fast,positive
R0007951,2025-08-19 03:59:00.882157,Mobile App,Loans,3,okay service,neutral
R0007952,2025-11-01 03:59:00.882157,Savings,Loans,5,excellent service,positive
R0007953,2025-07-01 03:59:00.882157,Savings,Branch,4,easy to use,positive
R0007954,2025-05-17 03:59:00.882157,Mortgage,App,4,quick approval,positive
R0007955,2025-08-02 03:59:00.882157,Credit Card,Branch,5,super fast,positive
R0007956,2025-09-12 03:59:00.882157,Savings,Contact Center,5,excellent service,positive
R0007957,2025-08-22 03:59:00.882157,Mobile App,App,4,nice experience,positive
R0007958,2025-05-24 03:59:00.882157,Credit Card,Contact Center,1,terrible service,negative
R0007959,2025-11-02 03:59:00.882157,Credit Card,Branch,5,love the app,positive
R0007960,2025-10-10 03:59:00.882157,Mortgage,Cards,1,terrible service,negative
R0007961,2025-10-28 03:59:00.882157,NetBanking,Cards,4,quick approval,positive
R0007962,2025-05-18 03:59:00.882157,Savings,App,3,neutral,neutral
R0007963,2025-07-14 03:59:00.882157,Credit Card,Cards,3,neutral,neutral
R0007964,2025-11-07 03:59:00.882157,Mortgage,Loans,2,confusing process,negative
R0007965,2025-07-06 03:59:00.882157,Mobile App,Cards,2,bugs in app,negative
R0007966,2025-10-05 03:59:00.882157,Mortgage,Cards,4,nice experience,positive
R0007967,2025-08-06 03:59:00.882157,Mortgage,Loans,5,problem solved quickly,positive
R0007968,2025-10-31 03:59:00.882157,NetBanking,Loans,3,could be better,neutral
R0007969,2025-10-13 03:59:00.882157,Mortgage,Contact Center,5,excellent service,positive
R0007970,2025-11-01 03:59:00.882157,Savings,Branch,1,long wait times,negative
R0007971,2025-08-31 03:59:00.882157,Mortgage,App,4,easy to use,positive
R0007972,2025-09-29 03:59:00.882157,Mobile App,Loans,2,bugs in app,negative
R0007973,2025-05-22 03:59:00.882157,Credit Card,App,4,nice experience,positive
R0007974,2025-09-02 03:59:00.882157,Insurance,Contact Center,2,confusing process,negative
R0007975,2025-05-16 03:59:00.882157,NetBanking,Cards,4,good service,positive
R0007976,2025-10-17 03:59:00.882157,Savings,Branch,4,good service,positive
R0007977,2025-10-16 03:59:00.882157,Insurance,Branch,2,bugs in app,negative
R0007978,2025-10-04 03:59:00.882157,NetBanking,Loans,1,long wait times,negative
R0007979,2025-07-02 03:59:00.882157,NetBanking,Cards,4,nice experience,positive
R0007980,2025-10-07 03:59:00.882157,Mortgage,Branch,3,average experience,neutral
R0007981,2025-11-11 03:59:00.882157,Savings,App,4,quick approval,positive
R0007982,2025-09-21 03:59:00.882157,Mobile App,Cards,5,transparent charges,positive
R0007983,2025-11-04 03:59:00.882157,Insurance,Loans,3,works fine,neutral
R0007984,2025-11-11 03:59:00.882157,Credit Card,App,5,problem solved quickly,positive
R0007985,2025-08-30 03:59:00.882157,NetBanking,Branch,2,poor support,negative
R0007986,2025-11-05 03:59:00.882157,Mobile App,App,2,confusing process,negative
R0007987,2025-05-30 03:59:00.882157,Mobile App,Cards,2,poor support,negative
R0007988,2025-09-14 03:59:00.882157,Insurance,App,5,love the app,positive
R0007989,2025-09-13 03:59:00.882157,Credit Card,Loans,2,fees too high,negative
