tx_id,user_id,timestamp,amount,merchant_type,country,device,hour,is_international,label_fraud
T0008056,45454,2025-11-02 16:40:00.882157,9.52,fuel,IN,web,8,0,0
T0008057,43001,2025-10-28 02:24:00.882157,39.5,fuel,DE,mobile,6,1,0
T0008058,37228,2025-11-04 06:38:00.882157,7.52,electronics,IN,mobile,20,0,0
T0008059,24429,2025-10-22 18:43:00.882157,27.51,grocery,IN,web,22,0,0
T0008060,28758,2025-11-09 15:49:00.882157,5.99,atm_withdrawal,IN,mobile,10,0,0
T0008061,12272,2025-10-25 19:01:00.882157,109.33,restaurants,IN,mobile,14,0,0
T0008062,27350,2025-10-29 14:26:00.882157,19.55,grocery,JP,mobile,12,1,0
T0008063,32538,2025-10-13 17:17:00.882157,13.09,grocery,IN,web,2,0,0
T0008064,13400,2025-11-02 00:59:00.882157,8.14,grocery,JP,mobile,2,1,0
T0008065,25371,2025-11-08 08:47:00.882157,7.36,atm_withdrawal,IN,mobile,19,0,0
T0008066,47310,2025-10-27 20:15:00.882157,42.87,luxury,SG,web,10,1,0
T0008067,46291,2025-10-14 03:34:00.882157,77.79,luxury,IN,mobile,22,0,0
T0008068,28147,2025-11-10 06:11:00.882157,70.03,travel,IN,pos,20,0,0
T0008069,13291,2025-10-12 06:00:00.882157,117.5,electronics,IN,mobile,4,0,0
T0008070,45256,2025-11-04 02:50:00.882157,169.96,restaurants,IN,pos,19,0,0
T0008071,20892,2025-11-07 13:57:00.882157,74.13,restaurants,IN,web,23,0,0
T0008072,44326,2025-11-04 15:04:00.882157,15.99,electronics,IN,mobile,18,0,0
T0008073,47458,2025-10-23 03:20:00.882157,32.39,travel,IN,pos,11,0,0
T0008074,48889,2025-10-21 23:19:00.882157,2.53,grocery,IN,web,17,0,0
T0008075,47207,2025-10-31 08:06:00.882157,52.96,online_sub,US,atm,3,1,1
T0008076,35995,2025-10-21 04:42:00.882157,31.71,online_sub,IN,mobile,7,0,0
T0008077,15409,2025-11-07 12:36:00.882157,144.75,atm_withdrawal,GB,mobile,13,1,0
T0008078,39823,2025-10-23 11:05:00.882157,12.42,travel,DE,web,15,1,0
T0008079,17869,2025-10-23 13:23:00.882157,46.59,restaurants,IN,mobile,19,0,1
T0008080,45724,2025-11-03 17:25:00.882157,9.45,online_sub,IN,pos,7,0,0
T0008081,32401,2025-11-01 18:34:00.882157,24.15,fuel,IN,web,4,0,0
T0008082,35958,2025-11-06 07:41:00.882157,4.87,electronics,IN,web,8,0,0
T0008083,20766,2025-11-06 07:51:00.882157,112.6,online_sub,GB,pos,1,1,0
T0008084,29768,2025-10-19 17:35:00.882157,81.88,atm_withdrawal,IN,atm,7,0,0
T0008085,40794,2025-10-12 22:34:00.882157,16.51,luxury,IN,mobile,6,0,0
T0008086,36145,2025-10-21 04:47:00.882157,35.69,atm_withdrawal,IN,web,17,0,0
T0008087,20086,2025-10-16 04:40:00.882157,28.23,luxury,SG,web,20,1,0
T0008088,36442,2025-10-20 10:26:00.882157,14.25,restaurants,US,mobile,21,1,0
T0008089,26412,2025-10-23 19:59:00.882157,30.86,restaurants,DE,atm,8,1,0
T0008090,35596,2025-11-06 11:25:00.882157,17.03,fuel,JP,pos,10,1,0
T0008091,20255,2025-10-27 09:12:00.882157,75.9,atm_withdrawal,IN,web,11,0,0
T0008092,33332,2025-10-27 20:03:00.882157,21.73,electronics,IN,mobile,7,0,0
T0008093,25764,2025-11-06 04:24:00.882157,333.64,atm_withdrawal,IN,web,22,0,0
T0008094,37563,2025-10-14 19:49:00.882157,24.98,fuel,IN,web,16,0,0
T0008095,32139,2025-11-10 06:24:00.882157,30.52,electronics,IN,mobile,18,0,0
T0008096,46370,2025-10-29 11:01:00.882157,47.21,electronics,IN,mobile,0,0,0
T0008097,15062,2025-11-08 00:47:00.882157,65.29,restaurants,IN,mobile,21,0,0
T0008098,17244,2025-11-06 16:16:00.882157,29.43,online_sub,IN,web,2,0,0
T0008099,16372,2025-10-29 21:37:00.882157,46.14,atm_withdrawal,SG,web,13,1,0
T0008100,49873,2025-10-29 23:15:00.882157,32.85,luxury,DE,mobile,17,1,0
T0008101,29965,2025-10-15 15:27:00.882157,11.97,travel,IN,pos,1,0,0
T0008102,26956,2025-10-20 18:32:00.882157,9.02,online_sub,IN,mobile,7,0,0
T0008103,23894,2025-10-29 08:43:00.882157,56.5,atm_withdrawal,IN,web,16,0,0
T0008104,43382,2025-10-12 16:59:00.882157,133.37,restaurants,JP,web,8,1,0
T0008105,14050,2025-10-18 07:32:00.882157,4.89,grocery,DE,pos,11,1,0
T0008106,26709,2025-10-21 09:05:00.882157,6.01,fuel,IN,pos,6,0,0
T0008107,25722,2025-10-21 13:37:00.882157,5.95,restaurants,IN,mobile,0,0,0
T0008108,25210,2025-11-01 05:38:00.882157,61.18,atm_withdrawal,IN,mobile,20,0,0
T0008109,46545,2025-10-29 00:16:00.882157,66.79,grocery,IN,web,20,0,1
T0008110,48674,2025-10-16 03:54:00.882157,9.73,electronics,GB,web,13,1,0
T0008111,44489,2025-11-06 14:45:00.882157,274.81,restaurants,IN,mobile,1,0,0
T0008112,27733,2025-10-16 20:29:00.882157,18.1,online_sub,DE,mobile,16,1,0
T0008113,30080,2025-11-05 02:02:00.882157,122.42,atm_withdrawal,IN,mobile,6,0,0
T0008114,46664,2025-10-26 06:10:00.882157,63.37,grocery,SG,mobile,14,1,0
T0008115,49709,2025-10-25 23:21:00.882157,9.91,grocery,IN,mobile,8,0,0
T0008116,48014,2025-10-22 12:15:00.882157,17.48,luxury,IN,mobile,7,0,0
T0008117,37250,2025-11-01 11:39:00.882157,10.85,restaurants,GB,web,6,1,0
T0008118,30229,2025-10-12 14:17:00.882157,6.61,grocery,JP,mobile,3,1,0
T0008119,26475,2025-10-18 11:46:00.882157,20.78,luxury,GB,pos,9,1,0
T0008120,39011,2025-10-14 17:13:00.882157,7.7,luxury,AE,web,6,1,0
T0008121,18128,2025-10-29 17:55:00.882157,22.56,electronics,AE,mobile,14,1,0
T0008122,42450,2025-10-14 22:13:00.882157,206.36,atm_withdrawal,IN,mobile,12,0,0
T0008123,28897,2025-11-02 22:01:00.882157,56.35,luxury,AE,web,7,1,0
T0008124,18168,2025-11-03 07:14:00.882157,15.1,electronics,AE,web,8,1,0
T0008125,16861,2025-11-02 04:19:00.882157,13.86,luxury,IN,web,8,0,0
T0008126,23750,2025-10-19 22:28:00.882157,17.79,luxury,IN,pos,4,0,0
T0008127,26988,2025-11-10 02:22:00.882157,238.58,restaurants,AE,pos,20,1,0
T0008128,12979,2025-10-15 02:46:00.882157,8.65,restaurants,SG,pos,5,1,0
T0008129,33524,2025-10-22 13:22:00.882157,27.06,electronics,IN,mobile,15,0,0
T0008130,17065,2025-11-11 00:27:00.882157,44.2,grocery,SG,mobile,15,1,0
T0008131,47684,2025-11-03 23:31:00.882157,97.15,fuel,SG,mobile,23,1,0
T0008132,33184,2025-10-30 15:59:00.882157,19.12,online_sub,IN,web,13,0,0
T0008133,43365,2025-10-29 08:11:00.882157,9.87,online_sub,GB,mobile,18,1,0
T0008134,33704,2025-10-19 10:13:00.882157,36.74,electronics,IN,pos,18,0,0
T0008135,15622,2025-11-07 03:11:00.882157,107.81,grocery,IN,mobile,15,0,0
T0008136,28261,2025-10-21 20:38:00.882157,20.36,restaurants,US,mobile,4,1,0
T0008137,38419,2025-11-06 00:13:00.882157,11.23,restaurants,JP,mobile,0,1,0
T0008138,44467,2025-11-04 19:26:00.882157,30.44,fuel,IN,mobile,4,0,0
T0008139,35605,2025-10-16 10:55:00.882157,4.93,travel,SG,mobile,8,1,0
T0008140,39171,2025-10-27 22:41:00.882157,21.55,restaurants,IN,mobile,20,0,1
T0008141,32164,2025-10-28 17:34:00.882157,93.4,electronics,JP,mobile,6,1,0
T0008142,23796,2025-11-04 02:40:00.882157,67.94,travel,SG,web,9,1,0
T0008143,46854,2025-11-02 13:57:00.882157,23.31,online_sub,JP,mobile,23,1,0
T0008144,41320,2025-10-14 18:20:00.882157,154.83,online_sub,AE,mobile,14,1,0
T0008145,10665,2025-10-28 00:26:00.882157,201.42,restaurants,SG,mobile,20,1,0
T0008146,42694,2025-10-14 05:37:00.882157,54.45,fuel,IN,pos,11,0,0
T0008147,34230,2025-11-07 00:48:00.882157,5.81,atm_withdrawal,IN,web,12,0,0
T0008148,32995,2025-11-02 03:22:00.882157,3.77,fuel,IN,atm,17,0,0
T0008149,36784,2025-10-29 19:39:00.882157,115.89,travel,AE,web,20,1,0
T0008150,24605,2025-11-09 21:15:00.882157,35.06,atm_withdrawal,IN,atm,9,0,0
T0008151,27463,2025-11-06 05:46:00.882157,151.01,restaurants,IN,mobile,23,0,0
T0008152,18419,2025-10-14 23:43:00.882157,6.65,online_sub,JP,mobile,0,1,0
T0008153,43837,2025-10-26 13:29:00.882157,22.89,fuel,GB,web,3,1,0
T0008154,15263,2025-10-21 18:34:00.882157,79.89,fuel,JP,atm,16,1,0
T0008155,44131,2025-10-21 03:27:00.882157,12.6,atm_withdrawal,IN,pos,20,0,0
T0008156,47276,2025-10-12 07:38:00.882157,78.69,online_sub,IN,web,12,0,1
T0008157,44523,2025-10-29 05:58:00.882157,23.83,restaurants,IN,mobile,1,0,0
T0008158,10519,2025-10-19 14:28:00.882157,27.92,online_sub,IN,mobile,14,0,0
T0008159,41106,2025-10-22 13:25:00.882157,7.82,grocery,IN,mobile,11,0,0
T0008160,20514,2025-10-19 19:00:00.882157,35.3,luxury,IN,mobile,1,0,0
T0008161,17233,2025-10-19 11:20:00.882157,271.08,fuel,IN,mobile,6,0,0
T0008162,11102,2025-11-09 13:06:00.882157,40.75,travel,US,mobile,3,1,1
T0008163,10597,2025-11-09 00:25:00.882157,11.81,restaurants,IN,pos,13,0,0
T0008164,29657,2025-10-27 09:40:00.882157,117.37,electronics,IN,mobile,17,0,0
T0008165,48549,2025-10-23 07:53:00.882157,12.19,electronics,GB,mobile,10,1,0
T0008166,16256,2025-10-24 16:20:00.882157,165.2,online_sub,GB,mobile,2,1,0
T0008167,39401,2025-10-13 02:57:00.882157,7.11,luxury,SG,mobile,2,1,1
T0008168,16554,2025-10-22 12:02:00.882157,36.1,restaurants,IN,mobile,17,0,0
T0008169,22664,2025-10-25 00:21:00.882157,134.64,restaurants,DE,mobile,22,1,0
T0008170,34386,2025-11-06 11:21:00.882157,10.91,travel,JP,atm,0,1,0
T0008171,14846,2025-10-18 12:16:00.882157,29.59,grocery,US,mobile,12,1,0
T0008172,36205,2025-10-24 06:42:00.882157,91.39,atm_withdrawal,IN,mobile,4,0,0
T0008173,35570,2025-10-17 14:04:00.882157,2.54,fuel,IN,mobile,3,0,0
T0008174,40255,2025-10-14 05:35:00.882157,71.75,grocery,GB,mobile,2,1,0
T0008175,31182,2025-11-09 22:57:00.882157,24.72,restaurants,US,mobile,18,1,0
T0008176,49373,2025-11-07 05:42:00.882157,123.23,travel,DE,mobile,12,1,0
T0008177,26043,2025-10-25 08:51:00.882157,11.37,grocery,US,mobile,15,1,0
T0008178,45754,2025-10-16 04:50:00.882157,6.32,online_sub,DE,web,18,1,1
T0008179,10400,2025-10-26 18:41:00.882157,15.33,electronics,SG,pos,0,1,0
T0008180,29239,2025-11-09 17:36:00.882157,15.0,online_sub,DE,mobile,17,1,0
T0008181,20416,2025-10-17 18:51:00.882157,21.83,fuel,IN,web,6,0,0
T0008182,13412,2025-10-20 15:49:00.882157,16.58,online_sub,IN,mobile,2,0,0
T0008183,26440,2025-10-21 00:05:00.882157,3.29,travel,SG,mobile,21,1,0
T0008184,34406,2025-10-21 17:09:00.882157,24.54,restaurants,AE,mobile,19,1,0
T0008185,11875,2025-11-08 05:03:00.882157,34.58,travel,IN,web,9,0,0
T0008186,47066,2025-10-17 02:22:00.882157,22.13,fuel,AE,mobile,20,1,0
T0008187,46536,2025-10-26 14:37:00.882157,36.64,fuel,US,web,7,1,0
T0008188,15752,2025-10-30 22:46:00.882157,29.64,electronics,IN,web,1,0,0
T0008189,31217,2025-11-05 21:16:00.882157,6.35,grocery,IN,pos,9,0,0
T0008190,22489,2025-11-02 00:51:00.882157,19.77,electronics,DE,mobile,20,1,0
T0008191,11353,2025-11-05 07:26:00.882157,30.56,online_sub,IN,mobile,17,0,0
T0008192,36986,2025-10-18 09:12:00.882157,21.14,grocery,AE,mobile,11,1,0
T0008193,31371,2025-10-29 02:36:00.882157,5.66,fuel,IN,pos,13,0,0
T0008194,49365,2025-11-05 01:22:00.882157,97.93,travel,GB,pos,1,1,1
T0008195,24691,2025-10-19 10:02:00.882157,9.77,online_sub,DE,pos,16,1,0
T0008196,14311,2025-10-31 20:57:00.882157,7.36,atm_withdrawal,IN,web,19,0,0
T0008197,20794,2025-11-07 11:43:00.882157,28.3,electronics,IN,web,11,0,0
T0008198,12934,2025-10-24 04:17:00.882157,19.46,restaurants,US,mobile,6,1,0
T0008199,26406,2025-11-09 19:39:00.882157,50.98,luxury,JP,pos,14,1,0
T0008200,20394,2025-11-08 21:29:00.882157,67.78,luxury,IN,pos,1,0,0
T0008201,36872,2025-10-24 05:48:00.882157,57.78,fuel,IN,mobile,11,0,0
T0008202,30800,2025-11-03 02:59:00.882157,27.06,restaurants,IN,mobile,16,0,0
T0008203,47909,2025-10-14 04:15:00.882157,48.47,grocery,IN,web,0,0,0
T0008204,31352,2025-11-02 19:41:00.882157,5.27,luxury,IN,mobile,7,0,0
T0008205,46439,2025-10-23 18:10:00.882157,85.55,grocery,DE,pos,4,1,0
T0008206,38312,2025-10-24 00:43:00.882157,17.72,travel,IN,mobile,7,0,0
T0008207,25438,2025-10-16 04:08:00.882157,214.53,fuel,US,mobile,21,1,0
T0008208,33385,2025-10-21 06:28:00.882157,88.33,atm_withdrawal,JP,web,19,1,1
T0008209,28482,2025-10-23 07:18:00.882157,22.04,fuel,IN,web,13,0,0
T0008210,42471,2025-11-10 02:54:00.882157,27.73,online_sub,GB,mobile,5,1,0
T0008211,23026,2025-10-31 12:27:00.882157,94.0,online_sub,AE,atm,17,1,0
T0008212,29648,2025-10-27 01:00:00.882157,2.53,restaurants,IN,atm,4,0,0
T0008213,15435,2025-11-03 13:34:00.882157,22.91,grocery,IN,web,9,0,0
T0008214,18493,2025-10-21 06:05:00.882157,161.82,atm_withdrawal,IN,web,14,0,0
T0008215,16691,2025-10-14 13:49:00.882157,65.83,luxury,IN,web,2,0,0
T0008216,12763,2025-10-30 05:15:00.882157,11.25,luxury,IN,web,2,0,0
T0008217,30389,2025-10-26 18:02:00.882157,37.72,electronics,DE,atm,16,1,0
T0008218,41498,2025-11-04 18:34:00.882157,9.72,atm_withdrawal,IN,mobile,13,0,0
T0008219,46009,2025-11-03 17:53:00.882157,18.94,grocery,SG,mobile,23,1,0
T0008220,45825,2025-10-28 20:34:00.882157,38.5,luxury,IN,pos,9,0,0
T0008221,26934,2025-10-15 17:57:00.882157,46.31,online_sub,DE,mobile,18,1,0
T0008222,15574,2025-10-24 17:50:00.882157,58.32,online_sub,SG,web,15,1,0
T0008223,48179,2025-11-01 07:24:00.882157,99.04,atm_withdrawal,SG,mobile,16,1,0
T0008224,11587,2025-10-14 02:35:00.882157,7.74,online_sub,IN,atm,19,0,0
T0008225,48688,2025-10-22 18:33:00.882157,27.81,grocery,IN,pos,12,0,0
T0008226,21688,2025-10-26 01:17:00.882157,11.1,fuel,US,pos,0,1,0
T0008227,14409,2025-11-05 06:10:00.882157,17.84,restaurants,AE,atm,0,1,0
T0008228,15783,2025-11-08 02:16:00.882157,12.28,electronics,SG,mobile,16,1,0
T0008229,43480,2025-10-17 22:45:00.882157,45.8,electronics,IN,mobile,17,0,0
T0008230,36751,2025-11-04 02:12:00.882157,81.91,online_sub,JP,web,16,1,0
T0008231,48174,2025-10-13 22:40:00.882157,86.69,travel,DE,pos,11,1,0
T0008232,22041,2025-10-28 01:24:00.882157,8.5,atm_withdrawal,US,mobile,5,1,0
T0008233,33227,2025-10-18 18:15:00.882157,23.82,grocery,IN,pos,6,0,0
T0008234,45201,2025-10-23 00:47:00.882157,8.25,atm_withdrawal,SG,mobile,16,1,0
T0008235,46069,2025-11-08 01:22:00.882157,7.97,luxury,IN,pos,15,0,0
T0008236,26654,2025-11-09 12:17:00.882157,13.53,atm_withdrawal,SG,web,0,1,1
T0008237,36370,2025-10-16 16:38:00.882157,38.88,luxury,SG,web,10,1,0
T0008238,39482,2025-10-12 19:11:00.882157,46.75,atm_withdrawal,IN,mobile,9,0,0
T0008239,21586,2025-11-02 13:01:00.882157,53.89,atm_withdrawal,US,mobile,0,1,0
T0008240,15322,2025-11-01 01:42:00.882157,50.5,restaurants,IN,mobile,10,0,0
T0008241,23932,2025-11-10 14:53:00.882157,11.13,fuel,DE,mobile,23,1,0
T0008242,39299,2025-10-16 01:11:00.882157,93.87,online_sub,IN,mobile,2,0,0
T0008243,35179,2025-10-13 06:05:00.882157,63.02,travel,IN,web,22,0,0
T0008244,15257,2025-11-04 14:31:00.882157,17.58,online_sub,JP,mobile,15,1,1
T0008245,19777,2025-11-02 16:26:00.882157,18.29,atm_withdrawal,IN,mobile,0,0,0
T0008246,21249,2025-11-10 11:01:00.882157,13.59,atm_withdrawal,GB,pos,6,1,0
T0008247,31390,2025-11-02 04:23:00.882157,6.98,travel,IN,pos,10,0,0
T0008248,30369,2025-10-29 22:09:00.882157,54.56,electronics,US,mobile,16,1,0
T0008249,22881,2025-11-01 16:18:00.882157,64.27,travel,US,pos,18,1,1
T0008250,19587,2025-11-08 20:59:00.882157,10.25,electronics,IN,atm,13,0,0
T0008251,38264,2025-10-13 01:34:00.882157,7.44,electronics,DE,atm,22,1,0
T0008252,18791,2025-10-26 12:20:00.882157,10.14,atm_withdrawal,IN,pos,15,0,0
T0008253,32375,2025-11-05 07:49:00.882157,30.44,grocery,IN,web,16,0,0
T0008254,32611,2025-11-10 13:47:00.882157,6.35,restaurants,IN,mobile,13,0,0
T0008255,17833,2025-10-27 17:35:00.882157,88.61,travel,US,web,8,1,0
T0008256,25754,2025-10-16 18:02:00.882157,83.21,fuel,IN,web,20,0,0
T0008257,22577,2025-10-16 15:30:00.882157,42.33,fuel,IN,mobile,12,0,0
T0008258,41095,2025-10-30 15:53:00.882157,63.45,travel,DE,mobile,1,1,0
T0008259,31248,2025-10-25 12:51:00.882157,28.84,restaurants,IN,mobile,19,0,0
T0008260,45282,2025-10-22 02:32:00.882157,44.19,grocery,IN,web,7,0,0
T0008261,46737,2025-11-10 07:12:00.882157,6.92,fuel,IN,mobile,3,0,0
T0008262,41891,2025-10-30 04:08:00.882157,116.75,online_sub,IN,web,4,0,0
T0008263,34124,2025-11-10 01:12:00.882157,16.25,fuel,IN,pos,14,0,0
T0008264,14566,2025-10-31 23:09:00.882157,23.68,atm_withdrawal,IN,mobile,1,0,0
T0008265,12196,2025-11-05 00:25:00.882157,369.28,grocery,IN,atm,20,0,0
T0008266,41115,2025-10-13 19:56:00.882157,21.52,electronics,IN,mobile,22,0,0
T0008267,29859,2025-10-18 04:55:00.882157,58.93,electronics,IN,mobile,8,0,0
T0008268,21345,2025-10-21 16:22:00.882157,46.54,electronics,US,mobile,7,1,0
T0008269,44077,2025-11-02 06:22:00.882157,6.69,atm_withdrawal,US,mobile,10,1,0
T0008270,10864,2025-11-10 17:35:00.882157,9.49,grocery,IN,mobile,21,0,0
T0008271,22055,2025-11-06 18:34:00.882157,229.91,electronics,JP,pos,12,1,0
T0008272,48157,2025-11-06 08:17:00.882157,49.81,restaurants,SG,web,6,1,0
T0008273,29747,2025-11-03 20:00:00.882157,26.64,electronics,DE,pos,18,1,0
T0008274,21978,2025-10-15 19:55:00.882157,15.45,grocery,IN,web,14,0,0
T0008275,34599,2025-10-27 03:45:00.882157,37.94,atm_withdrawal,US,mobile,11,1,0
T0008276,45771,2025-11-01 05:34:00.882157,41.93,online_sub,IN,mobile,12,0,0
T0008277,27615,2025-10-26 17:05:00.882157,34.39,fuel,SG,web,0,1,0
T0008278,49349,2025-10-26 02:15:00.882157,83.3,grocery,IN,web,20,0,0
T0008279,39377,2025-10-15 06:34:00.882157,10.91,grocery,IN,mobile,7,0,0
T0008280,40031,2025-11-09 03:24:00.882157,9.48,travel,IN,atm,14,0,0
T0008281,21760,2025-11-07 08:39:00.882157,81.06,electronics,US,web,21,1,0
T0008282,43714,2025-10-30 13:03:00.882157,249.22,luxury,US,pos,13,1,0
T0008283,35762,2025-10-17 09:01:00.882157,65.68,online_sub,IN,web,7,0,0
T0008284,44332,2025-10-26 16:06:00.882157,105.92,luxury,IN,mobile,23,0,0
T0008285,14944,2025-10-13 02:38:00.882157,25.06,travel,JP,web,2,1,0
T0008286,23877,2025-10-13 18:05:00.882157,35.85,online_sub,JP,mobile,11,1,0
T0008287,39990,2025-11-04 09:23:00.882157,35.35,electronics,US,web,14,1,0
T0008288,44076,2025-11-10 21:47:00.882157,25.58,luxury,US,mobile,21,1,0
T0008289,13258,2025-10-25 08:45:00.882157,119.33,atm_withdrawal,IN,mobile,15,0,0
T0008290,41629,2025-11-03 22:54:00.882157,87.5,electronics,IN,mobile,6,0,0
T0008291,47579,2025-10-15 05:07:00.882157,17.83,electronics,IN,mobile,17,0,0
T0008292,32958,2025-11-03 15:56:00.882157,4.82,fuel,IN,mobile,12,0,0
T0008293,49465,2025-10-24 08:38:00.882157,25.36,online_sub,AE,pos,22,1,0
T0008294,30317,2025-11-05 23:24:00.882157,8.07,online_sub,IN,web,5,0,0
T0008295,25775,2025-10-16 23:40:00.882157,27.8,travel,IN,mobile,1,0,0
T0008296,21039,2025-10-21 09:21:00.882157,8.76,atm_withdrawal,IN,web,1,0,0
T0008297,39097,2025-10-28 00:40:00.882157,101.43,grocery,IN,pos,21,0,0
T0008298,44207,2025-10-20 16:32:00.882157,55.63,electronics,AE,mobile,18,1,0
T0008299,32553,2025-10-29 13:46:00.882157,54.22,electronics,IN,web,5,0,0
T0008300,10055,2025-10-29 08:46:00.882157,83.58,luxury,IN,mobile,9,0,0
T0008301,33161,2025-11-10 18:37:00.882157,40.88,travel,GB,pos,16,1,0
T0008302,42873,2025-10-30 03:45:00.882157,48.14,online_sub,IN,web,18,0,0
T0008303,45969,2025-10-12 13:23:00.882157,122.29,fuel,IN,mobile,15,0,0
T0008304,25184,2025-10-17 20:42:00.882157,23.54,online_sub,US,mobile,17,1,0
T0008305,10669,2025-10-13 10:56:00.882157,51.18,fuel,IN,web,18,0,0
T0008306,22663,2025-11-06 00:45:00.882157,8.97,fuel,US,mobile,1,1,0
T0008307,35318,2025-10-31 17:59:00.882157,29.47,online_sub,AE,pos,2,1,0
T0008308,43734,2025-11-02 20:22:00.882157,290.69,luxury,IN,mobile,14,0,0
T0008309,26691,2025-11-02 05:25:00.882157,63.79,electronics,IN,mobile,14,0,0
T0008310,28522,2025-10-12 08:47:00.882157,24.77,fuel,JP,mobile,11,1,0
T0008311,21656,2025-11-05 01:38:00.882157,35.79,luxury,IN,web,19,0,0
T0008312,25893,2025-11-10 00:46:00.882157,26.52,travel,DE,mobile,12,1,0
T0008313,26493,2025-10-14 07:54:00.882157,34.58,travel,IN,mobile,22,0,0
T0008314,13632,2025-11-10 17:16:00.882157,17.83,fuel,GB,pos,1,1,0
T0008315,40336,2025-10-24 06:46:00.882157,45.59,electronics,US,mobile,17,1,0
T0008316,33112,2025-10-26 18:55:00.882157,47.31,fuel,JP,mobile,14,1,0
T0008317,48452,2025-10-14 10:14:00.882157,27.3,travel,IN,mobile,17,0,0
T0008318,23266,2025-10-31 18:52:00.882157,31.41,restaurants,IN,pos,12,0,0
T0008319,26940,2025-10-22 06:06:00.882157,38.78,travel,IN,pos,5,0,0
T0008320,34003,2025-11-10 01:55:00.882157,15.59,online_sub,DE,web,7,1,0
T0008321,42872,2025-11-03 09:59:00.882157,45.13,restaurants,IN,mobile,15,0,1
T0008322,44815,2025-10-26 12:42:00.882157,61.51,electronics,JP,web,19,1,0
T0008323,40869,2025-11-02 08:51:00.882157,126.23,online_sub,IN,web,2,0,0
T0008324,27257,2025-10-21 16:20:00.882157,37.87,restaurants,IN,mobile,16,0,0
T0008325,26682,2025-11-06 03:03:00.882157,15.13,luxury,IN,mobile,17,0,0
T0008326,29622,2025-10-24 13:23:00.882157,24.34,restaurants,US,pos,11,1,0
T0008327,40408,2025-10-26 01:18:00.882157,8.17,luxury,SG,mobile,6,1,0
T0008328,18837,2025-11-07 23:14:00.882157,58.19,luxury,IN,web,11,0,0
T0008329,25407,2025-10-26 19:45:00.882157,3.12,restaurants,JP,mobile,2,1,0
T0008330,39309,2025-11-09 08:41:00.882157,79.51,restaurants,IN,web,11,0,0
T0008331,16382,2025-11-08 20:53:00.882157,90.25,grocery,GB,mobile,14,1,0
T0008332,37654,2025-10-27 02:02:00.882157,1.25,restaurants,AE,mobile,16,1,0
T0008333,28895,2025-10-29 12:39:00.882157,103.45,luxury,IN,web,11,0,0
T0008334,43551,2025-11-01 11:14:00.882157,79.73,fuel,IN,atm,8,0,0
T0008335,31376,2025-10-14 04:45:00.882157,19.99,online_sub,IN,atm,21,0,0
T0008336,10370,2025-10-27 12:42:00.882157,7.76,luxury,IN,mobile,0,0,0
T0008337,10486,2025-11-05 04:25:00.882157,11.25,electronics,JP,mobile,15,1,0
T0008338,33762,2025-10-22 09:54:00.882157,12.23,atm_withdrawal,DE,web,14,1,0
T0008339,36613,2025-10-18 04:34:00.882157,107.97,restaurants,AE,mobile,10,1,0
T0008340,13196,2025-11-07 07:14:00.882157,16.92,luxury,GB,pos,4,1,0
T0008341,39401,2025-10-17 19:31:00.882157,70.15,fuel,IN,web,6,0,0
T0008342,45029,2025-11-11 01:21:00.882157,23.8,atm_withdrawal,IN,web,2,0,0
T0008343,20813,2025-10-22 20:57:00.882157,28.73,restaurants,SG,web,12,1,0
T0008344,18572,2025-10-30 06:18:00.882157,5.21,fuel,US,mobile,23,1,0
T0008345,38225,2025-10-19 05:07:00.882157,8.13,atm_withdrawal,GB,web,12,1,0
T0008346,42275,2025-10-24 08:29:00.882157,105.4,atm_withdrawal,AE,web,18,1,0
T0008347,16843,2025-11-01 05:43:00.882157,23.02,fuel,IN,pos,9,0,0
T0008348,11105,2025-11-04 23:31:00.882157,37.18,fuel,IN,mobile,6,0,0
T0008349,41639,2025-10-28 11:44:00.882157,180.67,fuel,SG,mobile,19,1,0
T0008350,28051,2025-10-24 09:27:00.882157,23.71,electronics,IN,atm,20,0,0
T0008351,38708,2025-10-29 11:30:00.882157,22.34,grocery,SG,web,22,1,0
T0008352,45459,2025-10-24 10:17:00.882157,96.2,travel,IN,pos,14,0,0
T0008353,21864,2025-10-20 19:46:00.882157,27.47,grocery,IN,web,17,0,0
T0008354,44764,2025-11-05 19:17:00.882157,37.94,travel,IN,pos,19,0,0
T0008355,11425,2025-11-06 12:08:00.882157,77.22,online_sub,AE,mobile,6,1,0
T0008356,16849,2025-10-21 06:19:00.882157,27.12,restaurants,US,mobile,2,1,0
T0008357,46015,2025-10-31 21:24:00.882157,61.99,fuel,IN,pos,19,0,1
T0008358,28976,2025-11-02 09:07:00.882157,24.01,online_sub,IN,pos,9,0,0
T0008359,44258,2025-10-26 05:28:00.882157,75.96,online_sub,IN,web,14,0,0
T0008360,41113,2025-10-19 08:18:00.882157,42.2,restaurants,IN,web,11,0,0
T0008361,25401,2025-10-28 14:02:00.882157,21.4,travel,IN,pos,15,0,0
T0008362,22884,2025-10-24 00:26:00.882157,29.31,electronics,IN,mobile,23,0,0
T0008363,28824,2025-10-16 07:10:00.882157,2.08,fuel,IN,web,18,0,0
T0008364,47563,2025-11-10 12:41:00.882157,94.96,atm_withdrawal,IN,mobile,11,0,0
